interpolation_factor,month,delivery_hour,is_weekend,zone,average_predicted_price,interpolation_factor,iso,time_bucket
0.8257181,11,11,False,North,0.99545974,0.82948416,ERCOT,7X16
0.8257181,11,11,False,Pan,1.029411,0.80212677,ERCOT,7X16
0.82281137,11,11,False,South,0.9958511,0.82623935,ERCOT,7X16
0.8032505,11,11,False,West,1.019498,0.7878882,ERCOT,7X16
0.7486827,12,11,True,Houston,0.95762986,0.781808,ERCOT,7X16
0.7486827,12,11,True,North,0.9576416,0.7817984,ERCOT,7X16
0.7466416,12,11,True,Pan,0.96451265,0.77411276,ERCOT,7X16
0.7486827,12,11,True,South,0.95909023,0.78061754,ERCOT,7X16
0.7466416,12,11,True,West,0.9774122,0.7638963,ERCOT,7X16
0.81403,12,11,False,Houston,0.95762986,0.8500466,ERCOT,7X16
0.81403,12,11,False,North,0.9576416,0.85003614,ERCOT,7X16
0.8119889,12,11,False,Pan,0.96451265,0.8418644,ERCOT,7X16
0.81403,12,11,False,South,0.95909023,0.84875226,ERCOT,7X16
0.79517066,12,11,False,West,0.9774122,0.8135469,ERCOT,7X16
0.8097071,1,12,True,Houston,0.95571494,0.84722656,ERCOT,7X16
0.8097071,1,12,True,North,0.9556753,0.8472617,ERCOT,7X16
0.8097071,1,12,True,Pan,0.9542344,0.8485411,ERCOT,7X16
0.8097071,1,12,True,South,0.95571494,0.84722656,ERCOT,7X16
0.7971856,1,12,True,West,0.95498806,0.8347598,ERCOT,7X16
0.8602477,1,12,False,Houston,0.95571494,0.90010905,ERCOT,7X16
0.8602477,1,12,False,North,0.9556753,0.90014637,ERCOT,7X16
0.8482404,1,12,False,Pan,0.9542344,0.88892245,ERCOT,7X16
0.8602477,1,12,False,South,0.95571494,0.90010905,ERCOT,7X16
0.83078456,1,12,False,West,0.95498806,0.86994237,ERCOT,7X16
0.81065756,2,12,True,Houston,0.9414346,0.8610875,ERCOT,7X16
0.81065756,2,12,True,North,0.9414346,0.8610875,ERCOT,7X16
0.81065756,2,12,True,Pan,0.92091423,0.8802748,ERCOT,7X16
0.81065756,2,12,True,South,0.9414346,0.8610875,ERCOT,7X16
0.79901165,2,12,True,West,0.93489075,0.85465777,ERCOT,7X16
0.82253003,2,12,False,Houston,0.9414346,0.87369853,ERCOT,7X16
0.82253003,2,12,False,North,0.9414346,0.87369853,ERCOT,7X16
0.81052274,2,12,False,Pan,0.92091423,0.8801284,ERCOT,7X16
0.82253003,2,12,False,South,0.9414346,0.87369853,ERCOT,7X16
0.77504426,2,12,False,West,0.93489075,0.8290212,ERCOT,7X16
0.7507823,3,12,True,Houston,0.969814,0.77415085,ERCOT,7X16
0.7507823,3,12,True,North,0.9706504,0.77348375,ERCOT,7X16
0.7507823,3,12,True,Pan,0.9982429,0.7521038,ERCOT,7X16
0.7507823,3,12,True,South,0.9706504,0.77348375,ERCOT,7X16
0.7391364,3,12,True,West,0.9772634,0.7563328,ERCOT,7X16
0.8270383,3,12,False,Houston,0.969814,0.85278034,ERCOT,7X16
0.8270383,3,12,False,North,0.9706504,0.8520455,ERCOT,7X16
0.815031,3,12,False,Pan,0.9982429,0.8164656,ERCOT,7X16
0.8270383,3,12,False,South,0.9706504,0.8520455,ERCOT,7X16
0.7627343,3,12,False,West,0.9772634,0.7804797,ERCOT,7X16
0.8060153,4,12,True,Houston,0.9742145,0.82734895,ERCOT,7X16
0.8060153,4,12,True,North,0.97560173,0.8261725,ERCOT,7X16
0.8060153,4,12,True,Pan,0.96982884,0.8310903,ERCOT,7X16
0.8060153,4,12,True,South,0.97560173,0.8261725,ERCOT,7X16
0.8027324,4,12,True,West,0.99613786,0.8058447,ERCOT,7X16
0.82520807,4,12,False,Houston,0.9742145,0.84704965,ERCOT,7X16
0.82520807,4,12,False,North,0.97560173,0.8458452,ERCOT,7X16
0.82520807,4,12,False,Pan,0.96982884,0.8508801,ERCOT,7X16
0.82520807,4,12,False,South,0.97560173,0.8458452,ERCOT,7X16
0.79916793,4,12,False,West,0.99613786,0.8022664,ERCOT,7X16
0.69923323,5,12,True,Houston,0.91842383,0.7613405,ERCOT,7X16
0.69923323,5,12,True,North,0.9259486,0.75515336,ERCOT,7X16
0.69923323,5,12,True,Pan,0.91974765,0.76024467,ERCOT,7X16
0.69923323,5,12,True,South,0.9259486,0.75515336,ERCOT,7X16
0.69923323,5,12,True,West,0.9280842,0.7534157,ERCOT,7X16
0.8370044,5,12,False,Houston,0.91842383,0.91134876,ERCOT,7X16
0.8370044,5,12,False,North,0.9259486,0.90394264,ERCOT,7X16
0.8370044,5,12,False,Pan,0.91974765,0.91003704,ERCOT,7X16
0.8370044,5,12,False,South,0.9259486,0.90394264,ERCOT,7X16
0.8201862,5,12,False,West,0.9280842,0.88374114,ERCOT,7X16
0.69923323,6,12,True,Houston,0.9331908,0.74929285,ERCOT,7X16
0.69923323,6,12,True,North,0.9387619,0.7448462,ERCOT,7X16
0.69923323,6,12,True,Pan,0.9341752,0.7485033,ERCOT,7X16
0.69923323,6,12,True,South,0.9388954,0.7447403,ERCOT,7X16
0.69923323,6,12,True,West,0.93868357,0.74490833,ERCOT,7X16
0.75869954,6,12,False,Houston,0.9331908,0.8130165,ERCOT,7X16
0.75869954,6,12,False,North,0.9387619,0.80819166,ERCOT,7X16
0.75869954,6,12,False,Pan,0.9341752,0.8121598,ERCOT,7X16
0.75869954,6,12,False,South,0.9388954,0.80807674,ERCOT,7X16
0.7418813,6,12,False,West,0.93868357,0.7903423,ERCOT,7X16
0.69923323,7,12,True,Houston,0.9367292,0.7464625,ERCOT,7X16
0.69923323,7,12,True,North,0.9396787,0.74411947,ERCOT,7X16
0.69923323,7,12,True,Pan,0.9352057,0.7476785,ERCOT,7X16
0.69923323,7,12,True,South,0.9414068,0.74275357,ERCOT,7X16
0.69923323,7,12,True,West,0.93930453,0.7444159,ERCOT,7X16
0.75869954,7,12,False,Houston,0.9367292,0.80994546,ERCOT,7X16
0.75869954,7,12,False,North,0.9396787,0.80740315,ERCOT,7X16
0.75869954,7,12,False,Pan,0.9352057,0.8112649,ERCOT,7X16
0.75869954,7,12,False,South,0.9414068,0.805921,ERCOT,7X16
0.7418813,7,12,False,West,0.93930453,0.7898198,ERCOT,7X16
0.69923323,8,12,True,Houston,0.93553686,0.7474139,ERCOT,7X16
0.69923323,8,12,True,North,0.9384865,0.74506474,ERCOT,7X16
0.69923323,8,12,True,Pan,0.93401337,0.748633,ERCOT,7X16
0.69923323,8,12,True,South,0.94008094,0.7438011,ERCOT,7X16
0.69923323,8,12,True,West,0.93797874,0.7454681,ERCOT,7X16
0.75869954,8,12,False,Houston,0.93553686,0.8109777,ERCOT,7X16
0.75869954,8,12,False,North,0.9384865,0.8084288,ERCOT,7X16
0.75869954,8,12,False,Pan,0.93401337,0.8123005,ERCOT,7X16
0.75869954,8,12,False,South,0.94008094,0.8070577,ERCOT,7X16
0.7418813,8,12,False,West,0.93797874,0.7909362,ERCOT,7X16
0.7002049,9,12,True,Houston,0.92635155,0.75587386,ERCOT,7X16
0.7002049,9,12,True,North,0.9293012,0.75347465,ERCOT,7X16
0.7002049,9,12,True,Pan,0.92482805,0.757119,ERCOT,7X16
0.7002049,9,12,True,South,0.9308956,0.7521841,ERCOT,7X16
0.7002049,9,12,True,West,0.92879343,0.7538866,ERCOT,7X16
0.75869954,9,12,False,Houston,0.92635155,0.819019,ERCOT,7X16
0.75869954,9,12,False,North,0.9293012,0.8164194,ERCOT,7X16
0.75869954,9,12,False,Pan,0.92482805,0.82036823,ERCOT,7X16
0.75869954,9,12,False,South,0.9308956,0.81502104,ERCOT,7X16
0.7418813,9,12,False,West,0.92879343,0.79875815,ERCOT,7X16
0.83427125,10,12,True,Houston,0.97040004,0.8597189,ERCOT,7X16
0.83427125,10,12,True,North,0.97043544,0.8596875,ERCOT,7X16
0.83997166,10,12,True,Pan,0.9493038,0.8848291,ERCOT,7X16
0.8313645,10,12,True,South,0.9733362,0.8541391,ERCOT,7X16
0.82862186,10,12,True,West,0.9762663,0.8487662,ERCOT,7X16
0.818465,10,12,False,Houston,0.97040004,0.8434305,ERCOT,7X16
0.818465,10,12,False,North,0.97043544,0.84339976,ERCOT,7X16
0.818465,10,12,False,Pan,0.9493038,0.8621739,ERCOT,7X16
0.81555825,10,12,False,South,0.9733362,0.8378998,ERCOT,7X16
0.7959974,10,12,False,West,0.9762663,0.8153486,ERCOT,7X16
0.88499314,11,12,True,Houston,0.99537927,0.88910145,ERCOT,7X16
0.88499314,11,12,True,North,0.99545974,0.88902956,ERCOT,7X16
1.0322486,11,12,True,Pan,1.029411,1.0027566,ERCOT,7X16
0.8820864,11,12,True,South,0.9958511,0.8857613,ERCOT,7X16
0.87934375,11,12,True,West,1.019498,0.86252624,ERCOT,7X16
0.8257181,11,12,False,Houston,0.99537927,0.8295512,ERCOT,7X16
0.8257181,11,12,False,North,0.99545974,0.82948416,ERCOT,7X16
0.8257181,11,12,False,Pan,1.029411,0.80212677,ERCOT,7X16
0.82281137,11,12,False,South,0.9958511,0.82623935,ERCOT,7X16
0.8032505,11,12,False,West,1.019498,0.7878882,ERCOT,7X16
0.6665208,12,12,True,Houston,0.95762986,0.6960108,ERCOT,7X16
0.6665208,12,12,True,North,0.9576416,0.6960023,ERCOT,7X16
0.6634464,12,12,True,Pan,0.96451265,0.6878566,ERCOT,7X16
0.6665208,12,12,True,South,0.95909023,0.69495106,ERCOT,7X16
0.6634464,12,12,True,West,0.9774122,0.6787785,ERCOT,7X16
0.81403,12,12,False,Houston,0.95762986,0.8500466,ERCOT,7X16
0.81403,12,12,False,North,0.9576416,0.85003614,ERCOT,7X16
0.8119889,12,12,False,Pan,0.96451265,0.8418644,ERCOT,7X16
0.81403,12,12,False,South,0.95909023,0.84875226,ERCOT,7X16
0.79517066,12,12,False,West,0.9774122,0.8135469,ERCOT,7X16
0.7791212,1,13,True,Houston,0.95571494,0.81522346,ERCOT,7X16
0.7791212,1,13,True,North,0.9556753,0.81525725,ERCOT,7X16
0.7791212,1,13,True,Pan,0.9542344,0.81648827,ERCOT,7X16
0.7791212,1,13,True,South,0.95571494,0.81522346,ERCOT,7X16
0.7380228,1,13,True,West,0.95498806,0.77280843,ERCOT,7X16
0.8602477,1,13,False,Houston,0.95571494,0.90010905,ERCOT,7X16
0.8602477,1,13,False,North,0.9556753,0.90014637,ERCOT,7X16
0.8482404,1,13,False,Pan,0.9542344,0.88892245,ERCOT,7X16
0.8602477,1,13,False,South,0.95571494,0.90010905,ERCOT,7X16
0.83078456,1,13,False,West,0.95498806,0.86994237,ERCOT,7X16
0.7608916,2,13,True,Houston,0.9414346,0.80822563,ERCOT,7X16
0.7608916,2,13,True,North,0.9414346,0.80822563,ERCOT,7X16
0.7608916,2,13,True,Pan,0.92091423,0.82623506,ERCOT,7X16
0.7608916,2,13,True,South,0.9414346,0.80822563,ERCOT,7X16
0.72066885,2,13,True,West,0.93489075,0.7708589,ERCOT,7X16
0.82253003,2,13,False,Houston,0.9414346,0.87369853,ERCOT,7X16
0.82253003,2,13,False,North,0.9414346,0.87369853,ERCOT,7X16
0.81052274,2,13,False,Pan,0.92091423,0.8801284,ERCOT,7X16
0.82253003,2,13,False,South,0.9414346,0.87369853,ERCOT,7X16
0.77504426,2,13,False,West,0.93489075,0.8290212,ERCOT,7X16
0.8154819,3,13,True,Houston,0.969814,0.84086424,ERCOT,7X16
0.8154819,3,13,True,North,0.9706504,0.8401397,ERCOT,7X16
0.8154819,3,13,True,Pan,0.9982429,0.8169173,ERCOT,7X16
0.8154819,3,13,True,South,0.9706504,0.8401397,ERCOT,7X16
0.77525914,3,13,True,West,0.9772634,0.793296,ERCOT,7X16
0.8402166,3,13,False,Houston,0.969814,0.8663688,ERCOT,7X16
0.8402166,3,13,False,North,0.9706504,0.8656223,ERCOT,7X16
0.8282093,3,13,False,Pan,0.9982429,0.8296671,ERCOT,7X16
0.8402166,3,13,False,South,0.9706504,0.8656223,ERCOT,7X16
0.7759126,3,13,False,West,0.9772634,0.7939646,ERCOT,7X16
1.1630855,4,13,True,Houston,0.9742145,1.19387,ERCOT,7X16
1.1630855,4,13,True,North,0.97560173,1.1921724,ERCOT,7X16
1.1630855,4,13,True,Pan,0.96982884,1.1992688,ERCOT,7X16
1.1630855,4,13,True,South,0.97560173,1.1921724,ERCOT,7X16
1.1361116,4,13,True,West,0.99613786,1.1405164,ERCOT,7X16
0.8781934,4,13,False,Houston,0.9742145,0.9014374,ERCOT,7X16
0.8781934,4,13,False,North,0.97560173,0.9001556,ERCOT,7X16
0.8781934,4,13,False,Pan,0.96982884,0.90551376,ERCOT,7X16
0.8781934,4,13,False,South,0.97560173,0.9001556,ERCOT,7X16
0.82846236,4,13,False,West,0.99613786,0.8316744,ERCOT,7X16
0.78615373,5,13,True,Houston,0.91842383,0.8559814,ERCOT,7X16
0.78615373,5,13,True,North,0.9259486,0.84902525,ERCOT,7X16
0.78615373,5,13,True,Pan,0.91974765,0.8547494,ERCOT,7X16
0.78615373,5,13,True,South,0.9259486,0.84902525,ERCOT,7X16
0.78615373,5,13,True,West,0.9280842,0.8470716,ERCOT,7X16
0.86629885,5,13,False,Houston,0.91842383,0.9432452,ERCOT,7X16
0.86629885,5,13,False,North,0.9259486,0.93557984,ERCOT,7X16
0.86629885,5,13,False,Pan,0.91974765,0.94188756,ERCOT,7X16
0.86629885,5,13,False,South,0.9259486,0.93557984,ERCOT,7X16
0.8494806,5,13,False,West,0.9280842,0.91530555,ERCOT,7X16
0.78615373,6,13,True,Houston,0.9331908,0.8424362,ERCOT,7X16
0.78615373,6,13,True,North,0.9387619,0.8374368,ERCOT,7X16
0.78615373,6,13,True,Pan,0.9341752,0.8415485,ERCOT,7X16
0.78615373,6,13,True,South,0.9388954,0.8373177,ERCOT,7X16
0.78615373,6,13,True,West,0.93868357,0.83750665,ERCOT,7X16
0.81596047,6,13,False,Houston,0.9331908,0.8743769,ERCOT,7X16
0.81596047,6,13,False,North,0.9387619,0.8691879,ERCOT,7X16
0.81596047,6,13,False,Pan,0.9341752,0.8734555,ERCOT,7X16
0.81596047,6,13,False,South,0.9388954,0.8690643,ERCOT,7X16
0.79914224,6,13,False,West,0.93868357,0.8513436,ERCOT,7X16
0.78615373,7,13,True,Houston,0.9367292,0.839254,ERCOT,7X16
0.78615373,7,13,True,North,0.9396787,0.8366197,ERCOT,7X16
0.78615373,7,13,True,Pan,0.9352057,0.8406212,ERCOT,7X16
0.78615373,7,13,True,South,0.9414068,0.83508396,ERCOT,7X16
0.78615373,7,13,True,West,0.93930453,0.836953,ERCOT,7X16
0.81596047,7,13,False,Houston,0.9367292,0.871074,ERCOT,7X16
0.81596047,7,13,False,North,0.9396787,0.86833984,ERCOT,7X16
0.81596047,7,13,False,Pan,0.9352057,0.872493,ERCOT,7X16
0.81596047,7,13,False,South,0.9414068,0.8667459,ERCOT,7X16
0.79914224,7,13,False,West,0.93930453,0.8507808,ERCOT,7X16
0.78615373,8,13,True,Houston,0.93553686,0.8403236,ERCOT,7X16
0.78615373,8,13,True,North,0.9384865,0.8376825,ERCOT,7X16
0.78615373,8,13,True,Pan,0.93401337,0.8416943,ERCOT,7X16
0.78615373,8,13,True,South,0.94008094,0.83626175,ERCOT,7X16
0.78615373,8,13,True,West,0.93797874,0.83813596,ERCOT,7X16
0.81596047,8,13,False,Houston,0.93553686,0.8721842,ERCOT,7X16
0.81596047,8,13,False,North,0.9384865,0.86944294,ERCOT,7X16
0.81596047,8,13,False,Pan,0.93401337,0.87360686,ERCOT,7X16
0.81596047,8,13,False,South,0.94008094,0.8679683,ERCOT,7X16
0.79914224,8,13,False,West,0.93797874,0.8519833,ERCOT,7X16
0.7871254,9,13,True,Houston,0.92635155,0.84970486,ERCOT,7X16
0.7871254,9,13,True,North,0.9293012,0.8470079,ERCOT,7X16
0.7871254,9,13,True,Pan,0.92482805,0.8511046,ERCOT,7X16
0.7871254,9,13,True,South,0.9308956,0.8455571,ERCOT,7X16
0.7871254,9,13,True,West,0.92879343,0.8474709,ERCOT,7X16
0.81596047,9,13,False,Houston,0.92635155,0.88083243,ERCOT,7X16
0.81596047,9,13,False,North,0.9293012,0.8780366,ERCOT,7X16
0.81596047,9,13,False,Pan,0.92482805,0.88228345,ERCOT,7X16
0.81596047,9,13,False,South,0.9308956,0.87653273,ERCOT,7X16
0.79914224,9,13,False,West,0.92879343,0.860409,ERCOT,7X16
0.8380131,10,13,True,Houston,0.97040004,0.8635749,ERCOT,7X16
0.8380131,10,13,True,North,0.97043544,0.8635434,ERCOT,7X16
0.8437135,10,13,True,Pan,0.9493038,0.8887708,ERCOT,7X16
0.8351064,10,13,True,South,0.9733362,0.85798347,ERCOT,7X16
0.8323637,10,13,True,West,0.9762663,0.852599,ERCOT,7X16
0.83613807,10,13,False,Houston,0.97040004,0.86164266,ERCOT,7X16
0.83613807,10,13,False,North,0.97043544,0.86161125,ERCOT,7X16
0.83613807,10,13,False,Pan,0.9493038,0.8807908,ERCOT,7X16
0.83323133,10,13,False,South,0.9733362,0.85605705,ERCOT,7X16
0.81367046,10,13,False,West,0.9762663,0.83345133,ERCOT,7X16
0.88499314,11,13,True,Houston,0.99537927,0.88910145,ERCOT,7X16
0.88499314,11,13,True,North,0.99545974,0.88902956,ERCOT,7X16
1.0322486,11,13,True,Pan,1.029411,1.0027566,ERCOT,7X16
0.8820864,11,13,True,South,0.9958511,0.8857613,ERCOT,7X16
0.87934375,11,13,True,West,1.019498,0.86252624,ERCOT,7X16
0.8388964,11,13,False,Houston,0.99537927,0.8427907,ERCOT,7X16
0.8388964,11,13,False,North,0.99545974,0.8427226,ERCOT,7X16
0.8388964,11,13,False,Pan,1.029411,0.8149286,ERCOT,7X16
0.83598965,11,13,False,South,0.9958511,0.83947253,ERCOT,7X16
0.8164288,11,13,False,West,1.019498,0.8008145,ERCOT,7X16
0.6370083,12,13,True,Houston,0.95762986,0.6651926,ERCOT,7X16
0.6370083,12,13,True,North,0.9576416,0.66518444,ERCOT,7X16
0.63393396,12,13,True,Pan,0.96451265,0.65725833,ERCOT,7X16
0.6370083,12,13,True,South,0.95909023,0.66417974,ERCOT,7X16
0.63393396,12,13,True,West,0.9774122,0.648584,ERCOT,7X16
0.82166916,12,13,False,Houston,0.95762986,0.85802376,ERCOT,7X16
0.82166916,12,13,False,North,0.9576416,0.8580132,ERCOT,7X16
0.81962806,12,13,False,Pan,0.96451265,0.8497847,ERCOT,7X16
0.82166916,12,13,False,South,0.95909023,0.8567173,ERCOT,7X16
0.80280983,12,13,False,West,0.9774122,0.8213626,ERCOT,7X16
0.7791212,1,14,True,Houston,0.95571494,0.81522346,ERCOT,7X16
0.7791212,1,14,True,North,0.9556753,0.81525725,ERCOT,7X16
0.7791212,1,14,True,Pan,0.9542344,0.81648827,ERCOT,7X16
0.7791212,1,14,True,South,0.95571494,0.81522346,ERCOT,7X16
0.7380228,1,14,True,West,0.95498806,0.77280843,ERCOT,7X16
0.8602477,1,14,False,Houston,0.95571494,0.90010905,ERCOT,7X16
0.8602477,1,14,False,North,0.9556753,0.90014637,ERCOT,7X16
0.8482404,1,14,False,Pan,0.9542344,0.88892245,ERCOT,7X16
0.8602477,1,14,False,South,0.95571494,0.90010905,ERCOT,7X16
0.83078456,1,14,False,West,0.95498806,0.86994237,ERCOT,7X16
0.7608916,2,14,True,Houston,0.9414346,0.80822563,ERCOT,7X16
0.7608916,2,14,True,North,0.9414346,0.80822563,ERCOT,7X16
0.7608916,2,14,True,Pan,0.92091423,0.82623506,ERCOT,7X16
0.7608916,2,14,True,South,0.9414346,0.80822563,ERCOT,7X16
0.72066885,2,14,True,West,0.93489075,0.7708589,ERCOT,7X16
0.82253003,2,14,False,Houston,0.9414346,0.87369853,ERCOT,7X16
0.82253003,2,14,False,North,0.9414346,0.87369853,ERCOT,7X16
0.81052274,2,14,False,Pan,0.92091423,0.8801284,ERCOT,7X16
0.82253003,2,14,False,South,0.9414346,0.87369853,ERCOT,7X16
0.77504426,2,14,False,West,0.93489075,0.8290212,ERCOT,7X16
0.8154819,3,14,True,Houston,0.969814,0.84086424,ERCOT,7X16
0.8154819,3,14,True,North,0.9706504,0.8401397,ERCOT,7X16
0.8154819,3,14,True,Pan,0.9982429,0.8169173,ERCOT,7X16
0.8154819,3,14,True,South,0.9706504,0.8401397,ERCOT,7X16
0.77525914,3,14,True,West,0.9772634,0.793296,ERCOT,7X16
0.8895954,3,14,False,Houston,0.969814,0.91728455,ERCOT,7X16
0.8895954,3,14,False,North,0.9706504,0.91649413,ERCOT,7X16
0.8775881,3,14,False,Pan,0.9982429,0.8791328,ERCOT,7X16
0.8895954,3,14,False,South,0.9706504,0.91649413,ERCOT,7X16
0.8252914,3,14,False,West,0.9772634,0.84449226,ERCOT,7X16
1.1630855,4,14,True,Houston,0.9742145,1.19387,ERCOT,7X16
1.1630855,4,14,True,North,0.97560173,1.1921724,ERCOT,7X16
1.1630855,4,14,True,Pan,0.96982884,1.1992688,ERCOT,7X16
1.1630855,4,14,True,South,0.97560173,1.1921724,ERCOT,7X16
1.1361116,4,14,True,West,0.99613786,1.1405164,ERCOT,7X16
0.9624679,4,14,False,Houston,0.9742145,0.9879425,ERCOT,7X16
0.9624679,4,14,False,North,0.97560173,0.9865377,ERCOT,7X16
0.9624679,4,14,False,Pan,0.96982884,0.99241006,ERCOT,7X16
0.9624679,4,14,False,South,0.97560173,0.9865377,ERCOT,7X16
0.9127369,4,14,False,West,0.99613786,0.9162757,ERCOT,7X16
0.81085247,5,14,True,Houston,0.91842383,0.88287395,ERCOT,7X16
0.81085247,5,14,True,North,0.9259486,0.8756992,ERCOT,7X16
0.81085247,5,14,True,Pan,0.91974765,0.8816032,ERCOT,7X16
0.81085247,5,14,True,South,0.9259486,0.8756992,ERCOT,7X16
0.81085247,5,14,True,West,0.9280842,0.87368417,ERCOT,7X16
1.0435597,5,14,False,Houston,0.91842383,1.1362506,ERCOT,7X16
1.0435597,5,14,False,North,0.9259486,1.1270168,ERCOT,7X16
1.0435597,5,14,False,Pan,0.91974765,1.1346152,ERCOT,7X16
1.0435597,5,14,False,South,0.9259486,1.1270168,ERCOT,7X16
1.0267417,5,14,False,West,0.9280842,1.1063024,ERCOT,7X16
0.8136651,6,14,True,Houston,0.9331908,0.8719172,ERCOT,7X16
0.8136651,6,14,True,North,0.9387619,0.8667428,ERCOT,7X16
0.8136651,6,14,True,Pan,0.9341752,0.8709984,ERCOT,7X16
0.8136651,6,14,True,South,0.9388954,0.8666195,ERCOT,7X16
0.8136651,6,14,True,West,0.93868357,0.8668151,ERCOT,7X16
0.979384,6,14,False,Houston,0.9331908,1.0495002,ERCOT,7X16
0.979384,6,14,False,North,0.9387619,1.043272,ERCOT,7X16
0.979384,6,14,False,Pan,0.9341752,1.0483943,ERCOT,7X16
0.979384,6,14,False,South,0.9388954,1.0431236,ERCOT,7X16
0.9625658,6,14,False,West,0.93868357,1.0254422,ERCOT,7X16
0.8136651,7,14,True,Houston,0.9367292,0.8686236,ERCOT,7X16
0.8136651,7,14,True,North,0.9396787,0.8658971,ERCOT,7X16
0.8136651,7,14,True,Pan,0.9352057,0.8700386,ERCOT,7X16
0.8136651,7,14,True,South,0.9414068,0.86430764,ERCOT,7X16
0.8136651,7,14,True,West,0.93930453,0.86624205,ERCOT,7X16
0.979384,7,14,False,Houston,0.9367292,1.0455359,ERCOT,7X16
0.979384,7,14,False,North,0.9396787,1.0422541,ERCOT,7X16
0.979384,7,14,False,Pan,0.9352057,1.0472392,ERCOT,7X16
0.979384,7,14,False,South,0.9414068,1.0403409,ERCOT,7X16
0.9625658,7,14,False,West,0.93930453,1.0247643,ERCOT,7X16
0.8229179,8,14,True,Houston,0.93553686,0.879621,ERCOT,7X16
0.8229179,8,14,True,North,0.9384865,0.8768564,ERCOT,7X16
0.8229179,8,14,True,Pan,0.93401337,0.8810558,ERCOT,7X16
0.8229179,8,14,True,South,0.94008094,0.8753692,ERCOT,7X16
0.8229179,8,14,True,West,0.93797874,0.8773311,ERCOT,7X16
0.979384,8,14,False,Houston,0.93553686,1.0468684,ERCOT,7X16
0.979384,8,14,False,North,0.9384865,1.0435781,ERCOT,7X16
0.979384,8,14,False,Pan,0.93401337,1.048576,ERCOT,7X16
0.979384,8,14,False,South,0.94008094,1.0418081,ERCOT,7X16
0.9625658,8,14,False,West,0.93797874,1.0262128,ERCOT,7X16
0.82388955,9,14,True,Houston,0.92635155,0.8893919,ERCOT,7X16
0.82388955,9,14,True,North,0.9293012,0.8865689,ERCOT,7X16
0.82388955,9,14,True,Pan,0.92482805,0.890857,ERCOT,7X16
0.82388955,9,14,True,South,0.9308956,0.8850504,ERCOT,7X16
0.82388955,9,14,True,West,0.92879343,0.8870536,ERCOT,7X16
0.9563838,9,14,False,Houston,0.92635155,1.0324199,ERCOT,7X16
0.9563838,9,14,False,North,0.9293012,1.029143,ERCOT,7X16
0.9563838,9,14,False,Pan,0.92482805,1.0341207,ERCOT,7X16
0.9563838,9,14,False,South,0.9308956,1.0273803,ERCOT,7X16
0.9395656,9,14,False,West,0.92879343,1.011598,ERCOT,7X16
0.8374094,10,14,True,Houston,0.97040004,0.86295277,ERCOT,7X16
0.8374094,10,14,True,North,0.97043544,0.86292124,ERCOT,7X16
0.8431098,10,14,True,Pan,0.9493038,0.88813484,ERCOT,7X16
0.83450264,10,14,True,South,0.9733362,0.85736316,ERCOT,7X16
0.83176,10,14,True,West,0.9762663,0.8519806,ERCOT,7X16
0.8955068,10,14,False,Houston,0.97040004,0.9228223,ERCOT,7X16
0.8955068,10,14,False,North,0.97043544,0.9227886,ERCOT,7X16
0.8955068,10,14,False,Pan,0.9493038,0.94333005,ERCOT,7X16
0.89260006,10,14,False,South,0.9733362,0.91705215,ERCOT,7X16
0.8730392,10,14,False,West,0.9762663,0.8942633,ERCOT,7X16
0.88499314,11,14,True,Houston,0.99537927,0.88910145,ERCOT,7X16
0.88499314,11,14,True,North,0.99545974,0.88902956,ERCOT,7X16
1.0322486,11,14,True,Pan,1.029411,1.0027566,ERCOT,7X16
0.8820864,11,14,True,South,0.9958511,0.8857613,ERCOT,7X16
0.87934375,11,14,True,West,1.019498,0.86252624,ERCOT,7X16
0.8845034,11,14,False,Houston,0.99537927,0.88860947,ERCOT,7X16
0.8845034,11,14,False,North,0.99545974,0.88853765,ERCOT,7X16
0.8845034,11,14,False,Pan,1.029411,0.85923254,ERCOT,7X16
0.8815967,11,14,False,South,0.9958511,0.8852696,ERCOT,7X16
0.8620358,11,14,False,West,1.019498,0.8455493,ERCOT,7X16
0.60039765,12,14,True,Houston,0.95762986,0.6269621,ERCOT,7X16
0.60039765,12,14,True,North,0.9576416,0.62695444,ERCOT,7X16
0.5973233,12,14,True,Pan,0.96451265,0.61930066,ERCOT,7X16
0.60039765,12,14,True,South,0.95909023,0.62600744,ERCOT,7X16
0.5973233,12,14,True,West,0.9774122,0.6111273,ERCOT,7X16
0.8234589,12,14,False,Houston,0.95762986,0.85989267,ERCOT,7X16
0.8234589,12,14,False,North,0.9576416,0.8598821,ERCOT,7X16
0.8214178,12,14,False,Pan,0.96451265,0.8516403,ERCOT,7X16
0.8234589,12,14,False,South,0.95909023,0.85858333,ERCOT,7X16
0.8045996,12,14,False,West,0.9774122,0.82319367,ERCOT,7X16
0.7791212,1,15,True,Houston,0.95571494,0.81522346,ERCOT,7X16
0.7791212,1,15,True,North,0.9556753,0.81525725,ERCOT,7X16
0.7791212,1,15,True,Pan,0.9542344,0.81648827,ERCOT,7X16
0.7791212,1,15,True,South,0.95571494,0.81522346,ERCOT,7X16
0.7380228,1,15,True,West,0.95498806,0.77280843,ERCOT,7X16
0.8356598,1,15,False,Houston,0.95571494,0.87438184,ERCOT,7X16
